ID_REF	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
A_24_P205195	257.3258721439926	-0.0021537515524467383	0.04065915581220418	2.1243134471704207e-10	6.88951627981111e-8	TRUE
A_24_P529627	432.4502469374701	-0.002154126131047929	0.040658709514845244	6.104743842526597e-8	8.813186533225017e-6	TRUE
A_24_P933310	173.5783612392883	-0.0021582979391821856	0.04065765619868373	2.0632243768793064e-9	4.1264487537586126e-7	TRUE
A_24_P599237	70.72485619928524	-0.002159528193463332	0.04065456331112383	1.3995649834957746e-9	3.036093350440569e-7	TRUE
A_23_P9075	101.87303891395776	-0.0021616679717240874	0.040657604685149784	4.645501703127765e-11	2.0401661209486548e-8	TRUE
A_24_P25285	51.287483279014836	-0.0021642500858839544	0.04065345352392715	1.793277966586183e-5	0.0018190712960777747	TRUE
A_24_P943129	115.642974393975	-0.002171254686038097	0.04066063739134658	4.8218755962842874e-11	2.0810199941858504e-8	TRUE
A_24_P51184	328.0246765008122	-0.0021752009344812137	0.040659743067052674	3.363030689104346e-8	5.05070543052301e-6	TRUE
A_23_P375121	68.59066565893654	-0.002177073289233278	0.040661771442040875	1.9056899452284866e-4	0.016043796253463645	TRUE
A_23_P163075	46.51251163246472	-0.00217789277715644	0.04066002531833003	2.2187677176017502e-8	3.4458135008209002e-6	TRUE
A_32_P85495	114.5465199710643	-0.002178204748609105	0.04065859519755921	2.817226065267234e-8	4.3423409276675406e-6	TRUE
A_24_P332043	127.02763322057272	-0.002190448985497056	0.04066073485028751	1.2033959776127744e-10	4.568447692789236e-8	TRUE
A_23_P402187	123.04924124682522	-0.0021909648644850093	0.04065994740544923	3.651984937005502e-11	1.741062586246809e-8	TRUE
A_32_P87955	136.9240444590834	-0.0021923295827925454	0.040658228211736196	1.91629106802221e-9	3.908852427308986e-7	TRUE
A_24_P918032	7.554583609350608	-0.0021980894068239316	0.04065431623299953	3.9850113550849906e-4	0.031240050776000883	TRUE
A_24_P450104	75.50508562696062	-0.0022036337205850495	0.04066129818573877	5.275363692172646e-10	1.432383519066745e-7	TRUE
A_24_P393181	38.35134321657502	-0.0022148424858764097	0.04066115741419907	6.536887668810281e-8	9.338410955443259e-6	TRUE
A_23_P161940	15.533047911612613	-0.002217015363967234	0.04066133162429	2.566199663252708e-5	0.002566199663252708	TRUE
A_23_P351913	69.80308490744916	-0.0022196092081969874	0.040662333827634053	8.17719554357575e-10	1.9606141361789808e-7	TRUE
A_24_P44780	29.084410229030357	-0.0022198921001221413	0.04066272148210081	4.042522562053963e-7	5.0531532025674534e-5	TRUE
A_24_P76821	33.77219131603347	-0.002222890610226811	0.040663733540761256	1.9596950244977774e-4	0.016430980777997723	TRUE
A_24_P924143	43.16523410289006	-0.002246001558539553	0.040666255042496297	5.8989683375478994e-8	8.57651424962638e-6	TRUE
A_32_P8147	48.43538811452796	-0.002249772467537094	0.040670759928105496	2.5835051802167543e-4	0.02101660960096963	TRUE
A_24_P745635	89.23349790602703	-0.0022616651630986313	0.040666648324624646	1.2187179406228306e-10	4.5841684005078955e-8	TRUE
A_24_P610405	140.22946199042173	-0.0022659927667451	0.040670061867038795	1.2116082951478067e-11	7.64245232324001e-9	TRUE
A_24_P374375	257.8996584375971	-0.0022801959398392807	0.04067175820358003	4.6138394531051807e-11	2.0401661209486548e-8	TRUE
A_24_P873291	74.9983127636947	-0.0022805595310242	0.040668177983771654	6.008525747650224e-10	1.5613073484529986e-7	TRUE
A_23_P86339	83.99524972264253	-0.0022987770631558956	0.04067681292891902	1.2545641322136568e-5	0.001315527606669052	TRUE
A_24_P924979	64.11173467007325	-0.0023209914094508796	0.04066927404131411	3.59089271791663e-8	5.353694597621158e-6	TRUE
A_24_P110503	110.38847943717101	-0.0023238438514714957	0.04067130700081063	2.775547549701814e-10	8.492346980430923e-8	TRUE
A_32_P108636	389.5294010003502	-0.0023288974346285683	0.04067890586806082	6.523398523014224e-15	1.7830622629572213e-11	TRUE
A_24_P912079	322.29917414144325	-0.0023292137255187463	0.040680533663171946	1.232765079483919e-4	0.010963854286082575	TRUE
A_23_P424793	79.00433022625906	-0.0023377822336964438	0.04067221666776654	1.5084609453223543e-9	3.2045025263324623e-7	TRUE
A_23_P96451	131.53513840638138	-0.002338781172280532	0.04068121351406675	1.6598638118782403e-4	0.014237325583056034	TRUE
A_23_P109720	151.82758233648403	-0.0023398478417091745	0.04067888531436617	1.6544751169130873e-4	0.01422085530260725	TRUE
A_24_P927011	131.13503793315215	-0.002355024464603093	0.04067688845884474	1.5989881405109368e-4	0.013830910076149453	TRUE
A_23_P64306	361.87772081702883	-0.0023556768401432524	0.04068002269935911	8.197770739082626e-9	1.3718718379689292e-6	TRUE
A_24_P938050	73.75245566975612	-0.002371947429045398	0.04067899323520681	1.1646649039293814e-9	2.609358527929215e-7	TRUE
A_23_P61919	163.00936768635827	-0.002379152699355969	0.04067950855780902	1.7880814582770081e-010	6.160616789021625e-8	TRUE
A_23_P406591	103.61934254690486	-0.0023834219314383437	0.04067879850363924	4.3502588877399464e-11	2.004051847161099e-8	TRUE
A_32_P87135	128.71593779181427	-0.0023838224186928866	0.04068107518095376	1.0747288772360946e-11	6.884981869793731e-9	TRUE
A_23_P341482	15.685509632420814	-0.0023864978780326804	0.04067530773778633	1.4722649405063039e-5	0.001528173735715404	TRUE
A_24_P273738	69.11134405953439	-0.0023878486858515324	0.040680967074961674	3.4721255936133433e-4	0.02737637487272059	TRUE
A_32_P99131	248.16488959849033	-0.002394486748249331	0.04068502406015435	5.80590241098188e-4	0.04400036947324531	TRUE
A_24_P645127	252.1238304343582	-0.002401749435737584	0.04068330923952125	4.477611346948664e-8	6.651524102351277e-6	TRUE
A_23_P74870	12.130920861427533	-0.0024165386859744094	0.0406820979715737	1.3162797519320334e-4	0.011581002109273255	TRUE
A_32_P195902	170.24440022591457	-0.0024192776160018624	0.04067922704013852	6.4703904728908286e-9	1.1099833028808534e-6	TRUE
A_24_P920610	46.97132470404635	-0.0024256175280299693	0.04068935449849474	1.313201336085538e-7	1.7828230059439424e-5	TRUE
A_24_P928133	112.68371531540176	-0.0024267393285628156	0.040679228859832654	6.72744178689708e-6	7.454732790885953e-4	TRUE
A_23_P47967	44.80022212922337	-0.0024366244974465927	0.040682892916753484	2.0418417647049585e-8	3.207490894747253e-6	TRUE
A_23_P22134	5.596740408192261	-0.002442284020848177	0.04065315159331293	2.62627892488401e-8	4.063299468688468e-6	TRUE
A_24_P576650	33.1639459782833	-0.0024423055609923985	0.04068516173296485	1.9052213525961936e-7	2.495657362825685e-5	TRUE
A_23_P318262	174.38991227150032	-0.0024431638979373876	0.04069078388510143	4.821562901739493e-5	0.004548251957055582	TRUE
A_24_P612890	112.99678144310923	-0.002452592125906782	0.04069072637487159	2.379013015603244e-4	0.01954700072940541	TRUE
A_32_P13056	137.6362187101761	-0.002452910445776279	0.04068862993652258	7.537420985968726e-10	1.8394896453852248e-7	TRUE
A_24_P574599	264.34229886949885	-0.002453019944548262	0.04068376932906931	7.217935826932133e-8	1.0204667893248878e-5	TRUE
A_24_P465280	7.995543773902683	-0.0024550067357288104	0.04068204943648647	4.3342085761759435e-4	0.03365578629227532	TRUE
A_24_P945276	70.58585335959	-0.002460152814987661	0.040693161788342105	3.3087020646028184e-7	4.174054912268171e-5	TRUE
A_24_P902345	308.0935800054156	-0.002463012860491785	0.040689692431996057	3.986982395544341e-6	4.5533782233236214e-4	TRUE
A_23_P10721	189.08460843536378	-0.0024673238539179307	0.04069124936512802	6.308780598739543e-4	0.047373627206652245	TRUE
A_24_P811397	189.1584451648151	-0.0024688334854478444	0.0406919212036697	3.381951306918552e-4	0.026768340460166143	TRUE
A_23_P326700	141.68469340853093	-0.002469329696503395	0.04069231993170788	1.726417467462972e-4	0.014715824566732193	TRUE
A_32_P188841	186.1672260436645	-0.0024696896022716624	0.040689623707878216	2.8057637672511974e-9	5.276895158591702e-7	TRUE
A_32_P148146	128.66830814482833	-0.0024712959041810483	0.04069067722304262	2.0929717698456656e-11	1.175504692653045e-8	TRUE
A_24_P806389	204.21704439469877	-0.0024720915032778283	0.04069375290827424	1.640516765875533e-5	0.001689979582937107	TRUE
A_32_P160561	73.02985798655185	-0.002477664157169446	0.040691837554750684	1.7461261248230194e-9	3.6157157130173633e-7	TRUE
A_24_P453865	88.35978951449744	-0.00248417120026803	0.040688986148264	1.366799850165527e-10	4.915683671647948e-8	TRUE
A_32_P139708	142.6198291137226	-0.0024878074735947505	0.04069022570321454	2.0291866198868407e-11	1.1555090474355622e-8	TRUE
A_23_P384176	193.56145875302192	-0.002490196616893003	0.04069156381290338	1.7214922342191694e-11	1.0379585529850875e-8	TRUE
A_23_P50031	86.65491122070497	-0.002500701178367759	0.04069039720613232	2.124397407808918e-9	4.18751412116181e-7	TRUE
A_32_P87013	238.2039829581989	-0.0025055417668978642	0.04069281074656348	3.225407561207129e-10	9.513792087013834e-8	TRUE
A_32_P33185	80.4594008826092	-0.0025091644202529925	0.04069468286171243	1.1550127223769277e-9	2.601951737222749e-7	TRUE
